"FullName","Name","Size","Itemtype","Datemodified","Datecreated","Dateaccessed","Perceivedtype","Kind","Contributingartists","Album","Year","Genre","Conductors","Tags","Rating","Artist","Title","Track","Time","Bitrate","Ccaddresses","From"
"\\home.local\allfiles\media\music\cds\38 Special\The Very Best of\.38 Special-The Very Best of the A&M Years (1977-1988)-15-Like No Other Night.mp3",".38 Special-The Very Best of the A&M Years (1977-1988)-15-Like No Other Night.mp3","3.59 MB","MP3 Format Sound","11/7/2014 10:49 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music",".38 Special","The Very Best of the A&M Years (1977-1988)","2003","Rock","","","Unrated",".38 Special","Like No Other Night","15","00:03:55","?128kbps","",""
"\\home.local\allfiles\media\music\cds\38 Special\The Very Best of\.38 Special-The Very Best of the A&M Years (1977-1988)-16-Back to Paradise.mp3",".38 Special-The Very Best of the A&M Years (1977-1988)-16-Back to Paradise.mp3","3.38 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music",".38 Special","The Very Best of the A&M Years (1977-1988)","2003","Rock","","","Unrated",".38 Special","Back to Paradise","16","00:03:41","?128kbps","",""
"\\home.local\allfiles\media\music\cds\38 Special\The Very Best of\.38 Special-The Very Best of the A&M Years (1977-1988)-17-Second Chance.mp3",".38 Special-The Very Best of the A&M Years (1977-1988)-17-Second Chance.mp3","4.64 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music",".38 Special","The Very Best of the A&M Years (1977-1988)","2003","Rock","","","Unrated",".38 Special","Second Chance","17","00:05:04","?128kbps","",""
"\\home.local\allfiles\media\music\cds\38 Special\The Very Best of\.38 Special-The Very Best of the A&M Years (1977-1988)-18-Take Me Back.mp3",".38 Special-The Very Best of the A&M Years (1977-1988)-18-Take Me Back.mp3","4.87 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","9/11/2018 6:37 PM","Audio","Music",".38 Special","The Very Best of the A&M Years (1977-1988)","2003","Rock","","","Unrated",".38 Special","Take Me Back","18","00:05:19","?128kbps","",""
"\\home.local\allfiles\media\music\cds\a-ha\Hunting High and Low\a-ha-Hunting High and Low-01-Take on Me.mp3","a-ha-Hunting High and Low-01-Take on Me.mp3","3.48 MB","MP3 Format Sound","12/13/2012 5:23 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","a-ha","Hunting High and Low","1985","Alternative","","","Unrated","a-ha","Take on Me","1","00:03:48","?128kbps","",""
"\\home.local\allfiles\media\music\cds\a-ha\Hunting High and Low\a-ha-Hunting High and Low-02-Train of Thought.mp3","a-ha-Hunting High and Low-02-Train of Thought.mp3","3.87 MB","MP3 Format Sound","12/13/2012 5:23 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","a-ha","Hunting High and Low","1985","Alternative","","","Unrated","a-ha","Train of Thought","2","00:04:13","?128kbps","",""
"\\home.local\allfiles\media\music\cds\a-ha\Hunting High and Low\a-ha-Hunting High and Low-03-Hunting High and Low.mp3","a-ha-Hunting High and Low-03-Hunting High and Low.mp3","3.42 MB","MP3 Format Sound","11/22/2013 3:29 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","a-ha","Hunting High and Low","1985","Alternative","","","Unrated","a-ha","Hunting High and Low","3","00:03:44","?128kbps","",""
"\\home.local\allfiles\media\music\cds\a-ha\Hunting High and Low\a-ha-Hunting High and Low-04-The Blue Sky.mp3","a-ha-Hunting High and Low-04-The Blue Sky.mp3","2.38 MB","MP3 Format Sound","12/13/2012 5:23 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","a-ha","Hunting High and Low","1985","Alternative","","","Unrated","a-ha","The Blue Sky","4","00:02:36","?128kbps","",""
"\\home.local\allfiles\media\music\cds\a-ha\Hunting High and Low\a-ha-Hunting High and Low-05-Living a Boy's Adventure Tale.mp3","a-ha-Hunting High and Low-05-Living a Boy's Adventure Tale.mp3","4.61 MB","MP3 Format Sound","12/13/2012 5:23 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","a-ha","Hunting High and Low","1985","Alternative","","","Unrated","a-ha","Living a Boy's Adventure Tale","5","00:05:02","?128kbps","",""
"\\home.local\allfiles\media\music\cds\a-ha\Hunting High and Low\a-ha-Hunting High and Low-06-The Sun Always Shines on T.V.mp3","a-ha-Hunting High and Low-06-The Sun Always Shines on T.V.mp3","4.70 MB","MP3 Format Sound","12/13/2012 5:23 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","a-ha","Hunting High and Low","1985","Alternative","","","Unrated","a-ha","The Sun Always Shines on T.V.","6","00:05:08","?128kbps","",""
"\\home.local\allfiles\media\music\cds\a-ha\Hunting High and Low\a-ha-Hunting High and Low-07-And You Tell Me.mp3","a-ha-Hunting High and Low-07-And You Tell Me.mp3","1.71 MB","MP3 Format Sound","12/13/2012 5:23 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","a-ha","Hunting High and Low","1985","Alternative","","","Unrated","a-ha","And You Tell Me","7","00:01:51","?128kbps","",""
"\\home.local\allfiles\media\music\cds\a-ha\Hunting High and Low\a-ha-Hunting High and Low-08-Love Is Reason.mp3","a-ha-Hunting High and Low-08-Love Is Reason.mp3","2.85 MB","MP3 Format Sound","12/13/2012 5:23 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","a-ha","Hunting High and Low","1985","Alternative","","","Unrated","a-ha","Love Is Reason","8","00:03:06","?128kbps","",""
"\\home.local\allfiles\media\music\cds\a-ha\Hunting High and Low\a-ha-Hunting High and Low-09-I Dream Myself Alive.mp3","a-ha-Hunting High and Low-09-I Dream Myself Alive.mp3","2.90 MB","MP3 Format Sound","12/13/2012 5:23 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","a-ha","Hunting High and Low","1985","Alternative","","","Unrated","a-ha","I Dream Myself Alive","9","00:03:09","?128kbps","",""
"\\home.local\allfiles\media\music\cds\a-ha\Hunting High and Low\a-ha-Hunting High and Low-10-Here I Stand and Face the Rain.mp3","a-ha-Hunting High and Low-10-Here I Stand and Face the Rain.mp3","4.12 MB","MP3 Format Sound","12/13/2012 5:23 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","a-ha","Hunting High and Low","1985","Alternative","","","Unrated","a-ha","Here I Stand and Face the Rain","10","00:04:29","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-01-Rock N Roll Train.mp3","AC-DC-Black Ice-01-Rock N Roll Train.mp3","3.99 MB","MP3 Format Sound","11/22/2013 3:29 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Rock N Roll Train","1","00:04:21","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-02-Skies on Fire.mp3","AC-DC-Black Ice-02-Skies on Fire.mp3","3.26 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Skies on Fire","2","00:03:33","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-03-Big Jack.mp3","AC-DC-Black Ice-03-Big Jack.mp3","3.61 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Big Jack","3","00:03:56","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-04-Anything Goes.mp3","AC-DC-Black Ice-04-Anything Goes.mp3","3.08 MB","MP3 Format Sound","11/22/2013 3:29 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Anything Goes","4","00:03:21","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-05-War Machine.mp3","AC-DC-Black Ice-05-War Machine.mp3","2.89 MB","MP3 Format Sound","11/22/2013 3:29 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","War Machine","5","00:03:09","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-06-Smash N Grab.mp3","AC-DC-Black Ice-06-Smash N Grab.mp3","3.75 MB","MP3 Format Sound","11/22/2013 3:30 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Smash N Grab","6","00:04:06","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-07-Spoilin' for a Fight.mp3","AC-DC-Black Ice-07-Spoilin' for a Fight.mp3","3.00 MB","MP3 Format Sound","10/26/2014 2:52 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Spoilin' for a Fight","7","00:03:16","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-08-Wheels.mp3","AC-DC-Black Ice-08-Wheels.mp3","3.18 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Wheels","8","00:03:28","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-09-Decibel.mp3","AC-DC-Black Ice-09-Decibel.mp3","3.26 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Decibel","9","00:03:33","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-10-Stormy May Day.mp3","AC-DC-Black Ice-10-Stormy May Day.mp3","2.90 MB","MP3 Format Sound","11/22/2013 3:29 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Stormy May Day","10","00:03:10","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-11-She Likes Rock & Roll.mp3","AC-DC-Black Ice-11-She Likes Rock & Roll.mp3","3.55 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","She Likes Rock & Roll","11","00:03:52","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-12-Money Made.mp3","AC-DC-Black Ice-12-Money Made.mp3","3.89 MB","MP3 Format Sound","1/16/2014 7:24 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Money Made","12","00:04:15","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-13-Rock N Roll Dream.mp3","AC-DC-Black Ice-13-Rock N Roll Dream.mp3","4.28 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Rock N Roll Dream","13","00:04:40","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-14-Rocking All the Way.mp3","AC-DC-Black Ice-14-Rocking All the Way.mp3","3.09 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Rocking All the Way","14","00:03:22","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Black Ice\AC-DC-Black Ice-15-Black Ice.mp3","AC-DC-Black Ice-15-Black Ice.mp3","3.12 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Black Ice","2008","Rock","","","Unrated","AC/DC","Black Ice","15","00:03:24","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Bonfire Disc 4\AC-DC-Bonfire Disc 4-01-Dirty Eyes.mp3","AC-DC-Bonfire Disc 4-01-Dirty Eyes.mp3","3.07 MB","MP3 Format Sound","1/16/2014 7:23 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Bonfire Disc 4","1997","Rock","","","Unrated","AC/DC","Dirty Eyes","1","00:03:20","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Bonfire Disc 4\AC-DC-Bonfire Disc 4-02-Touch Too Much.mp3","AC-DC-Bonfire Disc 4-02-Touch Too Much.mp3","6.01 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Bonfire Disc 4","1997","Rock","","","Unrated","AC/DC","Touch Too Much","2","00:06:33","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Bonfire Disc 4\AC-DC-Bonfire Disc 4-03-If You Want Blood You Got It.mp3","AC-DC-Bonfire Disc 4-03-If You Want Blood You Got It.mp3","4.08 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Bonfire Disc 4","1997","Rock","","","Unrated","AC/DC","If You Want Blood You Got It","3","00:04:27","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Bonfire Disc 4\AC-DC-Bonfire Disc 4-04-Back Seat Confidential.mp3","AC-DC-Bonfire Disc 4-04-Back Seat Confidential.mp3","4.94 MB","MP3 Format Sound","11/22/2013 3:32 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Bonfire Disc 4","1997","Rock","","","Unrated","AC/DC","Back Seat Confidential","4","00:05:23","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Bonfire Disc 4\AC-DC-Bonfire Disc 4-05-Get It Hot.mp3","AC-DC-Bonfire Disc 4-05-Get It Hot.mp3","3.92 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Bonfire Disc 4","1997","Rock","","","Unrated","AC/DC","Get It Hot","5","00:04:16","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Bonfire Disc 4\AC-DC-Bonfire Disc 4-06-Sin City [Live].mp3","AC-DC-Bonfire Disc 4-06-Sin City [Live].mp3","4.54 MB","MP3 Format Sound","1/16/2014 7:23 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Bonfire Disc 4","1997","Rock","","","Unrated","AC/DC","Sin City [Live]","6","00:04:57","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Bonfire Disc 4\AC-DC-Bonfire Disc 4-07-She's Got Balls.mp3","AC-DC-Bonfire Disc 4-07-She's Got Balls.mp3","7.27 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Bonfire Disc 4","1997","Rock","","","Unrated","AC/DC","She's Got Balls","7","00:07:56","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Bonfire Disc 4\AC-DC-Bonfire Disc 4-08-School Days.mp3","AC-DC-Bonfire Disc 4-08-School Days.mp3","4.94 MB","MP3 Format Sound","12/13/2012 5:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Bonfire Disc 4","1997","Rock","","","Unrated","AC/DC","School Days","8","00:05:23","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Bonfire Disc 4\AC-DC-Bonfire Disc 4-09-It's a Long Way to the Top (If You Wanna Rock 'N' Roll) [-].mp3","AC-DC-Bonfire Disc 4-09-It's a Long Way to the Top (If You Wanna Rock 'N' Roll) [-].mp3","4.80 MB","MP3 Format Sound","10/26/2014 2:52 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Bonfire Disc 4","1997","Rock","","","Unrated","AC/DC","It's a Long Way to the Top (If You Wanna Rock 'N' Roll) [*]","9","00:05:14","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Bonfire Disc 4\AC-DC-Bonfire Disc 4-10-Ride On.mp3","AC-DC-Bonfire Disc 4-10-Ride On.mp3","9.19 MB","MP3 Format Sound","10/26/2014 2:52 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Bonfire Disc 4","1997","Rock","","","Unrated","AC/DC","Ride On","10","00:10:02","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Live from the Atlantic Studios\AC-DC - Live from the Atlantic Studios - 1 - Live Wire.mp3","AC-DC - Live from the Atlantic Studios - 1 - Live Wire.mp3","5.74 MB","MP3 Format Sound","5/21/2019 12:43 PM","11/25/2014 9:04 PM","7/10/2018 8:04 AM","Audio","Music","AC-DC","Live from the Atlantic Studios","","Rock","","","Unrated","AC-DC","Live Wire","1","00:06:16","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Live from the Atlantic Studios\AC-DC - Live from the Atlantic Studios - 2 - Problem Child .mp3","AC-DC - Live from the Atlantic Studios - 2 - Problem Child .mp3","4.27 MB","MP3 Format Sound","5/21/2019 12:44 PM","11/25/2014 9:04 PM","7/10/2018 8:04 AM","Audio","Music","AC-DC","Live from the Atlantic Studios","","Rock","","","Unrated","AC-DC","Problem Child","2","00:04:39","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Live from the Atlantic Studios\AC-DC - Live from the Atlantic Studios - 3 - High Voltage .mp3","AC-DC - Live from the Atlantic Studios - 3 - High Voltage .mp3","5.45 MB","MP3 Format Sound","5/21/2019 12:46 PM","11/25/2014 9:04 PM","7/10/2018 8:04 AM","Audio","Music","AC-DC","Live from the Atlantic Studios","","Rock","","","Unrated","AC-DC","High Voltage","3","00:05:57","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Live from the Atlantic Studios\AC-DC - Live from the Atlantic Studios - 4 - Hell Aint a Bad Place to be .mp3","AC-DC - Live from the Atlantic Studios - 4 - Hell Aint a Bad Place to be .mp3","3.87 MB","MP3 Format Sound","5/21/2019 12:46 PM","11/25/2014 9:04 PM","7/10/2018 8:04 AM","Audio","Music","AC-DC","Live from the Atlantic Studios","","Rock","","","Unrated","AC-DC","Hell Aint a Bad Place to be","4","00:04:13","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Live from the Atlantic Studios\AC-DC - Live from the Atlantic Studios - 5 - Dog Eat Dog .mp3","AC-DC - Live from the Atlantic Studios - 5 - Dog Eat Dog .mp3","4.30 MB","MP3 Format Sound","5/21/2019 12:47 PM","11/25/2014 9:04 PM","7/10/2018 8:04 AM","Audio","Music","AC-DC","Live from the Atlantic Studios","","Rock","","","Unrated","AC-DC","Dog Eat Dog","5","00:04:42","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Live from the Atlantic Studios\AC-DC - Live from the Atlantic Studios - 6 - The Jack.mp3","AC-DC - Live from the Atlantic Studios - 6 - The Jack.mp3","7.88 MB","MP3 Format Sound","5/21/2019 12:47 PM","11/25/2014 9:04 PM","7/10/2018 8:04 AM","Audio","Music","AC-DC","Live from the Atlantic Studios","","Rock","","","Unrated","AC-DC","The Jack","6","00:08:36","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Live from the Atlantic Studios\AC-DC - Live from the Atlantic Studios - 7 - Whole Lotta Rosie.mp3","AC-DC - Live from the Atlantic Studios - 7 - Whole Lotta Rosie.mp3","4.74 MB","MP3 Format Sound","5/21/2019 12:48 PM","11/25/2014 9:04 PM","7/10/2018 8:04 AM","Audio","Music","AC-DC","Live from the Atlantic Studios","","Rock","","","Unrated","AC-DC","Whole Lotta Rosie","7","00:05:10","?128kbps","",""
"\\home.local\allfiles\media\music\cds\AC-DC\Live from the Atlantic Studios\AC-DC - Live from the Atlantic Studios - 8 - Rocker.mp3","AC-DC - Live from the Atlantic Studios - 8 - Rocker.mp3","5.08 MB","MP3 Format Sound","5/21/2019 12:49 PM","11/25/2014 9:04 PM","7/10/2018 8:04 AM","Audio","Music","AC-DC","Live from the Atlantic Studios","","Rock","","","Unrated","AC-DC","Rocker","8","00:05:33","?128kbps","",""
"\\home.local\allfiles\media\music\cds\ACDC\Higway to Hell\AC-DC-Highway to Hell-01-Highway to Hell.mp3","AC-DC-Highway to Hell-01-Highway to Hell.mp3","3.17 MB","MP3 Format Sound","11/22/2013 3:28 PM","11/25/2014 9:01 PM","7/10/2018 8:04 AM","Audio","Music","AC/DC","Highway to Hell","1979","Rock","","","Unrated","AC/DC","Highway To Hell","1","00:03:28","?128kbps","",""
